python3 featureextract.py 
{'slip': 0.001542342188498469, 'pose': (0.5336088245310496, -2.2526144765079645)}
{'slip': 0.4215506594988646, 'pose': (0.49936612431322, -2.2047877783315606)}
{'slip': 0.3775419564344124, 'pose': (0.4705409508129099, -2.164498361040337)}
{'slip': 0.22308098533304416, 'pose': (0.44686630906935565, -2.1323088430980914)}
{'slip': 0.07834629066900685, 'pose': (0.44397788368348434, -2.1325099915167285)}
{'slip': 0.08769569938553841, 'pose': (0.45466510061203985, -2.1521196568127903)}
{'slip': 0.01954599536624728, 'pose': (0.4589854394124464, -2.1598948698645)}
{'slip': 0.013851321025190856, 'pose': (0.46054302141357284, -2.1629309770396845)}
{'slip': 0.007504385945317308, 'pose': (0.4619530428034708, -2.16410878736399)}
{'slip': 0.004981416173024435, 'pose': (0.4631176571670362, -2.1647427183519743)}
{'slip': 0.0043778937828931885, 'pose': (0.4635371606376869, -2.1653383745780372)}
{'slip': 0.008173617085732422, 'pose': (0.46512870612692364, -2.165734548704589)}
{'slip': 0.015918088667190463, 'pose': (0.46796704519524873, -2.1678299183082275)}
{'slip': 0.005335793945186015, 'pose': (0.46983806104528103, -2.170234225499942)}
{'slip': 0.01261850695948307, 'pose': (0.4708077052999468, -2.1730171458339793)}
{'slip': 0.007364529881004618, 'pose': (0.4737430868182178, -2.175710148595307)}
{'slip': 0.005739978929164054, 'pose': (0.4754221672447301, -2.1772104593947508)}
{'slip': 0.009843996176414557, 'pose': (0.47511821210768534, -2.1795466614605203)}
{'slip': 0.012162649475803894, 'pose': (0.47734159219068467, -2.1824543731619896)}
{'slip': 0.006291642754602525, 'pose': (0.4797443103402966, -2.1844134111812665)}
{'slip': 0.0031201545420887974, 'pose': (0.48115194949151696, -2.1859061968180957)}
{'slip': 0.007209508290468825, 'pose': (0.4804446599270097, -2.1889902947546998)}
{'slip': 0.009256630990802346, 'pose': (0.48372197404141803, -2.1914370286392804)}
{'slip': 0.006067253256485463, 'pose': (0.4857085658254621, -2.1928664550628514)}
{'slip': 0.016818014573172394, 'pose': (0.485924774133504, -2.194951184115352)}
{'slip': 0.012227949107681269, 'pose': (0.48673346196688483, -2.198074136038873)}
{'slip': 0.14081391282039105, 'pose': (0.4898109383521032, -2.2000554851509104)}
{'slip': 0.1354591387928474, 'pose': (0.49367559493637636, -2.2024500279127155)}
{'slip': 0.06132952534435478, 'pose': (0.5017237953919688, -2.200389851778112)}
{'slip': 0.13045454298384385, 'pose': (0.5152969302343, -2.1988148138111274)}
{'slip': 0.01170224895076158, 'pose': (0.5197349887785414, -2.2016148852084783)}
{'slip': 0.025861473867572683, 'pose': (0.5205044178203654, -2.2036930319096832)}
{'slip': 0.0353295185625613, 'pose': (0.5139799567386141, -2.208363965006272)}
{'slip': 0.012207550243423444, 'pose': (0.5144966084087049, -2.2107811510166617)}
{'slip': 0.004915784252508928, 'pose': (0.5179191075017303, -2.212550170280181)}
{'slip': 0.050364819567158936, 'pose': (0.514794162048262, -2.2160822780629608)}
{'slip': 0.02901403207970384, 'pose': (0.5074191065367518, -2.222894937173238)}
{'slip': 0.014513322218672837, 'pose': (0.5099768398433855, -2.224902936632108)}
{'slip': 0.015939782808241192, 'pose': (0.5128925879879453, -2.226546913294919)}
{'slip': 0.037011542980351676, 'pose': (0.5073836400272868, -2.2322526589860625)}
{'slip': 0.01687442735855184, 'pose': (0.5073928497920942, -2.236027603146127)}
{'slip': 0.017526653216375327, 'pose': (0.5152540057129428, -2.2365931498775162)}
{'slip': 0.024552266877109985, 'pose': (0.5159499096782451, -2.2387950941186556)}
{'slip': 0.007421225857212726, 'pose': (0.5154780158284371, -2.2397652411744677)}
{'slip': 0.011629418599009055, 'pose': (0.5161175232254185, -2.2378956735653874)}
{'slip': 0.004373058716412322, 'pose': (0.5164186017425871, -2.2363086649888726)}
{'slip': 0.002696676574933883, 'pose': (0.516487825471355, -2.2360701797361573)}
{'slip': 0.30487544945158074, 'pose': (0.5162292470792806, -2.2350681112828825)}
{'slip': 0.319301661639845, 'pose': (0.5155675738933934, -2.2336903408369775)}
{'slip': 0.32721270573757266, 'pose': (0.5141129482137622, -2.2288395507639875)}
{'slip': 0.30508754557862267, 'pose': (0.5141380651538979, -2.2239887005205743)}
{'slip': 0.24261910627564962, 'pose': (0.5101542776150296, -2.2317652938620314)}
{'slip': 0.2363384490704229, 'pose': (0.5043271430319631, -2.242642040523573)}
{'slip': 0.20858986599403048, 'pose': (0.49430740456147076, -2.253466805299534)}
{'slip': 0.19651280870988858, 'pose': (0.4781884327678266, -2.2648306924269734)}
{'slip': 0.17873772370460128, 'pose': (0.457446226247253, -2.2740380340876967)}
{'slip': 0.11422895177838438, 'pose': (0.4291071182388368, -2.2809665253044904)}
{'slip': 0.08777194190431134, 'pose': (0.3915763336923051, -2.2830891380062734)}
{'slip': 0.07387407574178931, 'pose': (0.3469227217627969, -2.2765271205932955)}
{'slip': 0.06744792367790303, 'pose': (0.3066055859520604, -2.2632239612112786)}
{'slip': 0.0034508137328738697, 'pose': (0.25730225546287366, -2.238101170245513)}
{'slip': 0.3503379496254403, 'pose': (0.21748299316570846, -2.2076456275112033)}
{'slip': 0.24604639690846036, 'pose': (0.19737704902326364, -2.187459106505841)}
{'slip': 0.19721442334857203, 'pose': (0.18942204247478145, -2.176364998690979)}
{'slip': 0.09139496969844302, 'pose': (0.1891099013071211, -2.176668416229199)}
{'slip': 0.10704776995708182, 'pose': (0.19410689004653392, -2.1978144300330418)}
{'slip': 0.016964586344536715, 'pose': (0.19697007849022743, -2.2087145260102594)}
{'slip': 0.015979546679353092, 'pose': (0.1980862657776217, -2.211345030037306)}
{'slip': 0.009111903082235587, 'pose': (0.19942929318523858, -2.213153629429977)}
{'slip': 0.001630118600132046, 'pose': (0.201641115863264, -2.214853952745036)}
{'slip': 0.004822726382519097, 'pose': (0.2021837568879724, -2.215241316631348)}
{'slip': 0.009013836848933697, 'pose': (0.20377411912161728, -2.215839157874096)}
{'slip': 0.008878695114618926, 'pose': (0.2052444726352656, -2.2160884376260688)}
{'slip': 0.006762237180215908, 'pose': (0.20719582209612475, -2.2160354662276665)}
{'slip': 0.06808429275634238, 'pose': (0.21342263290642158, -2.2143849179310675)}
{'slip': 0.0002821324542373327, 'pose': (0.23603977676067883, -2.2073128100717576)}
{'slip': 0.0009418469386004436, 'pose': (0.264751095419797, -2.1985475946077613)}
{'slip': 0.004755225955971859, 'pose': (0.2929223205866571, -2.190013386302187)}
{'slip': 0.020951259310135622, 'pose': (0.3096325597591148, -2.188660138997543)}
{'slip': 0.02355495285443049, 'pose': (0.3153060602713414, -2.192900846311881)}
{'slip': 0.01461596760146416, 'pose': (0.32179260723331937, -2.197386461859577)}
{'slip': 0.023303662839779093, 'pose': (0.3206793727883327, -2.2003190806278856)}
{'slip': 0.006001264557359503, 'pose': (0.3196766882893754, -2.201624514069536)}
{'slip': 0.008121132052702254, 'pose': (0.32228210611602376, -2.203205605446364)}
{'slip': 0.02602523845828836, 'pose': (0.3222846119839019, -2.2044902737800167)}
{'slip': 0.0407046120331965, 'pose': (0.31506766707989, -2.208333785290753)}
{'slip': 0.010098106629090059, 'pose': (0.31379995559837226, -2.2105264979432233)}
{'slip': 0.005502671526858319, 'pose': (0.31683873542595686, -2.2120849592909133)}
{'slip': 0.04139519289381384, 'pose': (0.31413497492719816, -2.2145927915896664)}
{'slip': 0.01876358007589385, 'pose': (0.30837188567487595, -2.219587541217159)}
{'slip': 0.01083036030390996, 'pose': (0.3107210512980454, -2.221153525263699)}
{'slip': 0.013582039839197178, 'pose': (0.3127338222868596, -2.22248291835706)}
{'slip': 0.05029379765330984, 'pose': (0.30616700720864365, -2.22771694370677)}
{'slip': 0.013872790756288174, 'pose': (0.3013813238738673, -2.233434378346745)}
{'slip': 0.012940421914786294, 'pose': (0.30560609834101593, -2.234677384896391)}
{'slip': 0.037252292021177795, 'pose': (0.30560553584334366, -2.237078855468062)}
{'slip': 0.0063742073379648365, 'pose': (0.30399342807370977, -2.2392408119723695)}
{'slip': 0.011764248955096864, 'pose': (0.3046346006537717, -2.2377646095076997)}
{'slip': 0.006434012813060074, 'pose': (0.3050434547346167, -2.236014764062087)}
{'slip': 0.003728548968532439, 'pose': (0.3050542347189508, -2.235398770132941)}
{'slip': 0.30738936601669453, 'pose': (0.3048142462291356, -2.234176586687392)}
{'slip': 0.2891018471895786, 'pose': (0.30543293140115363, -2.2359558789806524)}
{'slip': 0.3079663125652166, 'pose': (0.30551684654577305, -2.2363688792878316)}
{'slip': 0.3218168335492681, 'pose': (0.3062638757977438, -2.230347594159742)}
{'slip': 0.172760044044352, 'pose': (0.3022517315028412, -2.236774838270244)}
{'slip': 0.14764545145007896, 'pose': (0.303390982706274, -2.235616742180728)}
{'slip': 0.14999576525008082, 'pose': (0.30372145871389045, -2.235581919716457)}
{'slip': 0.1420937554535676, 'pose': (0.3048768218262524, -2.23545453250693)}
{'slip': 0.02415749337342737, 'pose': (0.3069546451542021, -2.2342129270036115)}
{'slip': 0.010445092004931317, 'pose': (0.30853230291132194, -2.230575514139991)}
{'slip': 0.003387978977105578, 'pose': (0.30877791563875334, -2.229274542615527)}
{'slip': 0.006692466243749064, 'pose': (0.30872484247817766, -2.2282502257331482)}
{'slip': 0.02191980323866663, 'pose': (0.3089503668037521, -2.227538575854329)}
{'slip': 0.031157915793413263, 'pose': (0.31115727838497803, -2.231360541080417)}
{'slip': 0.018924087951145092, 'pose': (0.31412604429583363, -2.237856940117702)}
{'slip': 0.007061191685663867, 'pose': (0.31383690599046105, -2.2375486994234466)}
{'slip': 0.008556386272568722, 'pose': (0.31275246557961417, -2.2363257965049423)}
{'slip': 0.3020567625147994, 'pose': (0.3118401291218106, -2.235640838351382)}
{'slip': 0.32570314267038497, 'pose': (0.30631356747754207, -2.233185617407867)}
{'slip': 0.3534728032276323, 'pose': (0.30056545237021676, -2.231283949244647)}
{'slip': 0.2860189430518531, 'pose': (0.29729246219111427, -2.2305204935791387)}
{'slip': 0.24618591375942522, 'pose': (0.3052024922983383, -2.229624110251806)}
{'slip': 0.2230776015993991, 'pose': (0.3155309003356754, -2.226815662231031)}
{'slip': 0.20177149120837956, 'pose': (0.32892276135633003, -2.2201864246575043)}
{'slip': 0.1817540017488061, 'pose': (0.3454993881851233, -2.2082020825485738)}
{'slip': 0.25675572953575126, 'pose': (0.3661139444522597, -2.1865892765585846)}
{'slip': 0.17703061291816297, 'pose': (0.3729474494397151, -2.1756343220985626)}
{'slip': 0.07591225082640411, 'pose': (0.3721535012573485, -2.1795564058223555)}
{'slip': 0.004201418720855277, 'pose': (0.36801183115816727, -2.2034750120067774)}
{'slip': 0.12063921314864406, 'pose': (0.36327707343248666, -2.2312335371487353)}
{'slip': 0.0338475323771632, 'pose': (0.36103814219165387, -2.247326397151286)}
{'slip': 0.007296216531908815, 'pose': (0.36101799753098596, -2.249634808498378)}
{'slip': 0.00803616009887578, 'pose': (0.361165826399216, -2.2508623487617347)}
{'slip': 0.009422053099655813, 'pose': (0.3619314626348043, -2.252579516482858)}
{'slip': 0.009201640366744214, 'pose': (0.3629922284099365, -2.254084395064107)}
{'slip': 0.06276348096462174, 'pose': (0.3554060453903755, -2.251596490641383)}
{'slip': 0.00959342266708763, 'pose': (0.34826136673408165, -2.247070599519349)}
{'slip': 0.006412366477521216, 'pose': (0.34939909770133354, -2.2477107293897665)}
{'slip': 0.31531452422780204, 'pose': (0.35078597979288956, -2.2482015825127966)}
{'slip': 0.25772892316770796, 'pose': (0.35085122878819003, -2.2484538838747365)}
{'slip': 0.19402318887746386, 'pose': (0.33624203454689905, -2.2470841135946737)}
{'slip': 0.22160926062518999, 'pose': (0.3150259068377358, -2.2444954336157577)}
{'slip': 0.15258844933866422, 'pose': (0.3055673025789339, -2.243490006631138)}
{'slip': 0.0033539203415222374, 'pose': (0.320347792137652, -2.2453202868786315)}
{'slip': 0.0006869841460939163, 'pose': (0.3500838561133194, -2.2485982889921083)}
{'slip': 0.1265223244027972, 'pose': (0.3786018503488168, -2.251414989663058)}
{'slip': 0.04021331280601459, 'pose': (0.39593716254927513, -2.2531023963610024)}
{'slip': 0.006789221909264548, 'pose': (0.3984251407913652, -2.253075450310732)}
{'slip': 0.0043505212870401004, 'pose': (0.39959388340985424, -2.2529875018978216)}
{'slip': 0.007533872430372585, 'pose': (0.4009974688643818, -2.2532280603932158)}
{'slip': 0.0076596812950343275, 'pose': (0.4022792944182971, -2.2523867414306467)}
{'slip': 0.003619548992101254, 'pose': (0.4046827450255261, -2.250682340340127)}
{'slip': 0.000334170436109161, 'pose': (0.40536541637170986, -2.2503014894290203)}
{'slip': 0.0064907272203275565, 'pose': (0.40562504130588395, -2.2496835650666904)}
{'slip': 0.3277219748636805, 'pose': (0.40596076374409307, -2.247438139853254)}
{'slip': 0.3302692063538738, 'pose': (0.4068089805002887, -2.240836691603969)}
{'slip': 0.2915535128062846, 'pose': (0.40924202476012983, -2.233032943200422)}
{'slip': 0.1719642577996934, 'pose': (0.40798755774366385, -2.23544534125833)}
{'slip': 0.15304576037665352, 'pose': (0.40670264746242796, -2.2368991146863837)}
{'slip': 0.14530213203405998, 'pose': (0.4079564642682262, -2.2368868460846105)}
{'slip': 0.1469329689095492, 'pose': (0.4092710885466028, -2.2368665016235085)}
{'slip': 0.006257453531126542, 'pose': (0.40990539147696, -2.2369507446189454)}
{'slip': 0.006406173765482019, 'pose': (0.4081118040111552, -2.2402317713665476)}
{'slip': 0.00601786011322758, 'pose': (0.40849163520130055, -2.2392888628219927)}
{'slip': 0.004888289467722987, 'pose': (0.4087600948981179, -2.238214727901991)}
{'slip': 0.0031349128722643746, 'pose': (0.40887380949846147, -2.237889961990802)}
{'slip': 0.006788230949655959, 'pose': (0.4085497564877447, -2.235816422548524)}
{'slip': 0.0004003910031821692, 'pose': (0.4084851614926208, -2.235519386838077)}
{'slip': 0.0004003413901754287, 'pose': (0.40843937594700375, -2.235445853787925)}
{'slip': 0.0004002406393105129, 'pose': (0.40839336609695526, -2.2353723521751667)}
{'slip': 0.000400112748878536, 'pose': (0.4083471270795483, -2.235298889222501)}
{'slip': 0.0003999553752232533, 'pose': (0.4083006571286761, -2.235225471647911)}
{'slip': 0.0003997690636938826, 'pose': (0.4082539632599584, -2.235152103110978)}
{'slip': 0.00039954167098901197, 'pose': (0.4082070550358142, -2.2350787878066223)}
{'slip': 0.00039925558338965646, 'pose': (0.4081599390148255, -2.2350055348225655)}
{'slip': 0.0003989220921740886, 'pose': (0.40811260457530035, -2.234932355980974)}
{'slip': 0.0003985640761720632, 'pose': (0.40806504932057186, -2.2348592591861816)}
{'slip': 0.00039816903246570013, 'pose': (0.4080172722687147, -2.23478625118626)}
{'slip': 0.0003977345164948462, 'pose': (0.40796927251447995, -2.2347133396554333)}
{'slip': 0.0003972604931905549, 'pose': (0.4079210491514058, -2.2346405323064453)}
{'slip': 0.00039683984026300003, 'pose': (0.40788061019028327, -2.234579823329932)}
{'slip': 0.000396187574605586, 'pose': (0.40782392548116114, -2.2344952601852133)}
{'slip': 0.00039555923384474275, 'pose': (0.40777502597574233, -2.234422815275056)}
{'slip': 0.00039489861106875064, 'pose': (0.40772590272701253, -2.234350509944668)}
{'slip': 0.0003942118990104943, 'pose': (0.4076765651931107, -2.2342783473571535)}
{'slip': 0.0003934847109231245, 'pose': (0.4076270155785909, -2.234206333964575)}
{'slip': 0.00039271595388085215, 'pose': (0.40757724680723, -2.2341344793817015)}
{'slip': 0.0003919073425772137, 'pose': (0.4075272471882377, -2.2340627944082776)}
{'slip': 0.0003910580315625785, 'pose': (0.4074770157590517, -2.2339912868403715)}
{'slip': 0.00039016972511186654, 'pose': (0.40742655174620385, -2.233919964395911)}
{'slip': 0.0003892426013133308, 'pose': (0.4073758544033621, -2.2338488346119565)}
{'slip': 0.00038827737806622717, 'pose': (0.40732492301491036, -2.233777904944181)}
{'slip': 0.0003872747621998686, 'pose': (0.4072737569125688, -2.2337071827262833)}
{'slip': 0.00038640853063776206, 'pose': (0.4072308529167215, -2.2336482938730393)}
{'slip': 0.00038517676044031113, 'pose': (0.4071707258260304, -2.2335663866070816)}
{'slip': 0.00038426542733881224, 'pose': (0.4071274462539581, -2.2335078658491905)}
{'slip': 0.0003829351880389701, 'pose': (0.40706679791262934, -2.2334264867192486)}
{'slip': 0.0003817488121462945, 'pose': (0.4070144812452721, -2.233356896006146)}
{'slip': 0.00038050702834113595, 'pose': (0.4069619150741623, -2.233287557703941)}
{'slip': 0.0003792064740947697, 'pose': (0.4069090898201889, -2.233218485213915)}
{'slip': 0.0003778741199610668, 'pose': (0.40685600532628374, -2.233149685708089)}
{'slip': 0.0003764989955135287, 'pose': (0.4068026625493526, -2.2330811656116474)}
{'slip': 0.00037508102596394566, 'pose': (0.4067490779832811, -2.2330129307782425)}
{'slip': 0.0003736408388214738, 'pose': (0.40669525966331205, -2.2329449860754815)}
{'slip': 0.0003721829039275893, 'pose': (0.4066412192905304, -2.232877333152262)}
{'slip': 0.00037068396216182657, 'pose': (0.4065869488184278, -2.2328099791309026)}
{'slip': 0.0003691601896273517, 'pose': (0.4065324380722445, -2.2327429330892037)}
{'slip': 0.0003676075842497512, 'pose': (0.4064776833086991, -2.232676200685805)}
{'slip': 0.0003660227261485763, 'pose': (0.4064226835191473, -2.2326097885625407)}
{'slip': 0.00036440934289122057, 'pose': (0.40636743932281455, -2.2325437023244503)}
{'slip': 0.00036276844234596766, 'pose': (0.4063119473826671, -2.2324779477281185)}
{'slip': 0.0003611026265033164, 'pose': (0.40625620626859016, -2.232412530189783)}
{'slip': 0.000359410213285363, 'pose': (0.4062002181849189, -2.232347453750269)}
{'slip': 0.00035797298893620123, 'pose': (0.40615327912194316, -2.232293380189254)}
{'slip': 0.0003559328977198015, 'pose': (0.40608750067586447, -2.2322183465575396)}
{'slip': 0.0003541533369868023, 'pose': (0.40603077022258277, -2.2321543268077515)}
{'slip': 0.0003523454744239977, 'pose': (0.4059737914303804, -2.232090669745915)}
{'slip': 0.0003505152650685766, 'pose': (0.40591656327060677, -2.2320273802782276)}
{'slip': 0.00034865379892182153, 'pose': (0.40585908475601823, -2.231964463495423)}
{'slip': 0.000346773049974658, 'pose': (0.405801355195669, -2.231901924173627)}
{'slip': 0.0003448691532039356, 'pose': (0.4057433737342262, -2.231839765812242)}
{'slip': 0.00034294285467660157, 'pose': (0.40568513978501036, -2.2317779929078436)}
{'slip': 0.0003409526961836984, 'pose': (0.40562665573569934, -2.23171661246744)}
{'slip': 0.0003389398177962802, 'pose': (0.40556792515186346, -2.2316556321705594)}
{'slip': 0.0003369081913461765, 'pose': (0.4055089480219922, -2.231595055550542)}
{'slip': 0.0003348580298171605, 'pose': (0.4054497235384237, -2.2315348860320476)}
{'slip': 0.0003327870810870896, 'pose': (0.4053902422913433, -2.2314751283381273)}
{'slip': 0.0003307071180685123, 'pose': (0.40533050222122413, -2.2314157859239803)}
{'slip': 0.0003286251768883795, 'pose': (0.4052704988791192, -2.231356860224754)}
{'slip': 0.00032654452493675293, 'pose': (0.4052102374794601, -2.23129835085792)}
{'slip': 0.00032445067759145186, 'pose': (0.405149722607496, -2.2312402582665984)}
{'slip': 0.0003223444311363059, 'pose': (0.40508895442779985, -2.231182584652023)}
{'slip': 0.000320226639816957, 'pose': (0.40502793315746344, -2.23112533202806)}
{'slip': 0.00031809714307469845, 'pose': (0.40496666080042437, -2.2310685020100096)}
{'slip': 0.0003159564667765617, 'pose': (0.4049051359199944, -2.231012096950793)}
{'slip': 0.0003138046899421632, 'pose': (0.40484337045803764, -2.2309561172252015)}
{'slip': 0.0003116589729455076, 'pose': (0.404781363340146, -2.2309005626135394)}
{'slip': 0.00030950760675353597, 'pose': (0.4047191027640015, -2.2308454346697393)}
{'slip': 0.00030735289201512663, 'pose': (0.4046565895238748, -2.2307907339108195)}
{'slip': 0.0003051936170798497, 'pose': (0.4045938243661334, -2.230736460774733)}
{'slip': 0.0003030286811382473, 'pose': (0.40453080868798186, -2.230682615882029)}
{'slip': 0.00030086579675002705, 'pose': (0.4044675407897928, -2.2306291991135083)}
{'slip': 0.0002987007239263251, 'pose': (0.4044040211446463, -2.2305762101712974)}
{'slip': 0.0002965343285770923, 'pose': (0.4043402506212675, -2.2305236489751894)}
{'slip': 0.0002943340119688207, 'pose': (0.40427623238975496, -2.230471517277082)}
{'slip': 0.00029212448475811554, 'pose': (0.4042119731986417, -2.2304198191440756)}
{'slip': 0.00028991663257235917, 'pose': (0.4041474760912719, -2.2303685538708926)}
{'slip': 0.0002877087805061641, 'pose': (0.4040827423068712, -2.230317720945206)}
{'slip': 0.0002855051983577136, 'pose': (0.40401777157574453, -2.2302673197063583)}
{'slip': 0.00028330709747973983, 'pose': (0.40395256411592767, -2.2302173488827957)}
{'slip': 0.0002811236039208003, 'pose': (0.40388712171847535, -2.230167806589196)}
{'slip': 0.0002789622965293239, 'pose': (0.40382143272071336, -2.2301186898597294)}
{'slip': 0.000276808108762522, 'pose': (0.4037554912683534, -2.230069996896861)}
{'slip': 0.0002746625494223941, 'pose': (0.4036893048954261, -2.230021724969308)}
{'slip': 0.00027252364240349904, 'pose': (0.4036228864188556, -2.229973870627088)}
{'slip': 0.0002703940155737331, 'pose': (0.4035562351605621, -2.229926432148517)}
{'slip': 0.0002682744173404706, 'pose': (0.4034893529176113, -2.2298794071196797)}
{'slip': 0.0002661656369890829, 'pose': (0.4034222415529801, -2.22983279297512)}
{'slip': 0.00026432795334608623, 'pose': (0.4033548867924256, -2.2297865661010707)}
{'slip': 0.00026251658106433377, 'pose': (0.40328727556157734, -2.229740690779072)}
{'slip': 0.00026070566061907633, 'pose': (0.4032194148580586, -2.2296951670728538)}
{'slip': 0.00025891146287659633, 'pose': (0.40315130692334133, -2.229649994003584)}
{'slip': 0.00025714869230874414, 'pose': (0.4030829323193748, -2.2296051660141187)}
{'slip': 0.0002553826634951484, 'pose': (0.40301430979359765, -2.229560679491549)}
{'slip': 0.0002536186252553806, 'pose': (0.4029454447587514, -2.2295165333453966)}
{'slip': 0.00025185715946342074, 'pose': (0.4028763410899032, -2.2294727264328156)}
{'slip': 0.00025013859744933584, 'pose': (0.40280699185429614, -2.2294292555309605)}

